Pokemon1,Pokemon2,Winrate_Together,Avg_Base_Winrate,Synergy_Delta,Sample_Size
Electrike,Sceptile,48.89,50.23,-1.35,347
Rapidash,Azumarill,46.64,47.99,-1.35,342
Cacnea,Vigoroth,45.58,46.92,-1.35,154
Pikachu,Wingull,45.19,46.55,-1.36,311
Larvitar,Sandshrew,41.78,43.14,-1.36,142
Mantine,Magcargo,48.51,49.87,-1.36,69
Larvitar,Exeggutor,44.0,45.37,-1.36,85
Mareep,Lileep,43.48,44.84,-1.36,69
Swampert,Exeggutor,48.64,50.0,-1.36,137
Swampert,Rapidash,51.26,52.62,-1.36,67
Slowbro,Feraligatr,49.26,50.62,-1.36,357
Magnemite,Girafarig,46.18,47.55,-1.36,153
Phanpy,Vulpix,45.29,46.65,-1.36,313
Phanpy,Wartortle,47.41,48.77,-1.36,151
Cyndaquil,Bayleef,47.63,48.99,-1.36,274
Eevee,Xatu,49.21,50.58,-1.37,71
Slakoth,Vigoroth,44.75,46.11,-1.37,83
Bulbasaur,Pikachu,47.12,48.5,-1.38,236
Bulbasaur,Treecko,46.1,47.48,-1.38,749
Electrode,Starmie,49.57,50.95,-1.38,314
Grovyle,Azumarill,45.79,47.17,-1.38,78
Cacnea,Ivysaur,48.84,50.22,-1.38,155
Bulbasaur,Porygon2,52.0,53.39,-1.39,80
Larvitar,Tentacruel,43.73,45.12,-1.39,78
Magikarp,Wartortle,38.31,39.72,-1.4,135
Porygon,Hoothoot,39.84,41.24,-1.4,68
Electrode,Vibrava,46.74,48.15,-1.41,457
Smeargle,Camerupt,43.69,45.1,-1.41,142
Growlithe,Manectric,47.87,49.28,-1.41,376
Smeargle,Snorlax,45.77,47.19,-1.41,67
Pelipper,Sceptile,48.71,50.12,-1.42,331
Hoothoot,Dugtrio,44.16,45.58,-1.42,149
Rapidash,Ampharos,48.31,49.73,-1.42,285
Golduck,Scyther,48.95,50.38,-1.43,361
Sandshrew,Golem,43.16,44.59,-1.43,86
Natu,Girafarig,45.7,47.13,-1.43,166
Larvitar,Pupitar,42.48,43.91,-1.43,64
Crobat,Slowbro,49.16,50.59,-1.43,433
Exploud,Magneton,49.19,50.62,-1.43,314
Meowth,Minun,43.62,45.06,-1.44,140
Trapinch,Pidgeotto,43.54,44.98,-1.44,148
Pupitar,Flygon,47.49,48.92,-1.44,364
Rattata,Sandshrew,42.34,43.78,-1.44,76
Spearow,Exeggcute,45.79,47.24,-1.45,257
Tentacruel,Sceptile,49.26,50.71,-1.45,370
Tentacool,Minun,45.27,46.72,-1.45,159
Bayleef,Vibrava,47.14,48.59,-1.45,82
Squirtle,Cacnea,43.18,44.62,-1.45,252
Manectric,Azumarill,46.48,47.92,-1.45,344
Numel,Growlithe,45.54,46.99,-1.45,65
Jolteon,Sandslash,49.05,50.51,-1.46,369
Slowbro,Manectric,49.25,50.71,-1.46,348
Swampert,Psyduck,46.13,47.59,-1.46,199
Croconaw,Tentacruel,46.3,47.75,-1.46,152
Ivysaur,Exeggutor,49.0,50.45,-1.46,124
Eevee,Vibrava,43.33,44.79,-1.46,83
Plusle,Psyduck,45.42,46.88,-1.46,226
Minun,Camerupt,46.36,47.82,-1.46,133
Phanpy,Camerupt,45.84,47.3,-1.46,79
Pelipper,Fearow,49.74,51.2,-1.46,360
Voltorb,Camerupt,42.87,44.33,-1.46,133
Bulbasaur,Chikorita,45.67,47.14,-1.47,687
Mareep,Pidgeotto,43.73,45.2,-1.47,58
Pidgey,Growlithe,45.7,47.16,-1.47,66
Chikorita,Trapinch,43.48,44.95,-1.47,83
Squirtle,Elekid,45.44,46.91,-1.47,261
Sunflora,Golem,45.15,46.62,-1.47,78
Plusle,Graveler,46.96,48.42,-1.47,157
Elekid,Spearow,49.46,50.95,-1.48,168
Combusken,Dugtrio,51.41,52.89,-1.48,67
Croconaw,Noctowl,47.19,48.66,-1.48,69
Natu,Trapinch,45.21,46.7,-1.49,243
Trapinch,Manectric,47.24,48.73,-1.49,72
Bayleef,Croconaw,48.52,50.02,-1.49,141
Charmeleon,Growlithe,50.27,51.77,-1.49,137
Slowpoke,Vulpix,44.17,45.66,-1.49,363
Mantine,Raichu,51.67,53.16,-1.49,72
Minun,Noctowl,48.32,49.81,-1.49,75
Quilava,Pelipper,46.57,48.06,-1.49,127
Slowbro,Blissey,49.46,50.95,-1.49,341
Skarmory,Golem,46.61,48.11,-1.5,344
Persian,Electrike,46.24,47.75,-1.5,404
Feraligatr,Vileplume,48.42,49.92,-1.5,280
Charmeleon,Exeggutor,50.63,52.14,-1.5,159
Ivysaur,Onix,47.59,49.09,-1.5,221
Persian,Manectric,49.51,51.02,-1.5,352
Golem,Tyranitar,46.67,48.19,-1.51,289
Rattata,Oddish,44.63,46.14,-1.51,256
Fearow,Bellossom,48.52,50.03,-1.51,293
Exeggutor,Moltres,49.47,50.98,-1.51,301
Psyduck,Flaaffy,45.87,47.39,-1.52,121
Donphan,Golem,50.37,51.89,-1.52,365
Slowpoke,Eevee,44.33,45.85,-1.52,335
Slugma,Electrode,45.01,46.53,-1.52,129
Treecko,Hoothoot,42.82,44.34,-1.52,68
Graveler,Flygon,48.0,49.52,-1.52,314
Graveler,Starmie,46.99,48.51,-1.52,321
Bulbasaur,Bayleef,48.86,50.39,-1.53,263
Natu,Onix,44.73,46.25,-1.53,241
Rattata,Zubat,45.16,46.69,-1.53,268
Electabuzz,Tyranitar,50.31,51.84,-1.53,300
Mareep,Croconaw,45.76,47.29,-1.53,163
Geodude,Girafarig,42.73,44.25,-1.53,160
Bulbasaur,Wingull,46.17,47.7,-1.53,253
Marill,Pupitar,41.79,43.32,-1.53,149
Dugtrio,Moltres,49.81,51.33,-1.53,279
Bayleef,Diglett,45.55,47.09,-1.54,332
Psyduck,Xatu,48.41,49.95,-1.54,121
Cyndaquil,Zubat,46.1,47.65,-1.54,274
Ponyta,Cradily,47.95,49.49,-1.54,86
Electrode,Girafarig,46.64,48.19,-1.54,426
Loudred,Magcargo,50.03,51.57,-1.54,76
Skarmory,Sandslash,46.84,48.38,-1.54,382
Flygon,Tropius,48.11,49.66,-1.55,269
Zubat,Sunkern,43.56,45.11,-1.55,352
Wartortle,Ninetales,45.91,47.47,-1.55,147
Quilava,Slugma,45.19,46.74,-1.55,221
Marill,Marowak,42.76,44.3,-1.55,67
Exploud,Staryu,47.87,49.42,-1.55,419
Manectric,Cradily,47.26,48.81,-1.56,336
Meowth,Flaaffy,44.16,45.72,-1.56,77
Pidgeotto,Blissey,47.14,48.7,-1.56,351
Marshtomp,Electrike,47.25,48.81,-1.56,79
Numel,Mareep,45.09,46.66,-1.56,314
Exeggcute,Pidgeotto,42.68,44.25,-1.57,153
Cyndaquil,Slakoth,44.35,45.92,-1.57,723
Onix,Pelipper,43.34,44.91,-1.57,141
Cacturne,Growlithe,45.7,47.27,-1.57,385
Sunflora,Marowak,44.86,46.43,-1.57,88
Swampert,Flaaffy,51.13,52.7,-1.58,153
Vigoroth,Miltank,45.37,46.95,-1.58,146
Raticate,Croconaw,50.48,52.06,-1.58,157
Swampert,Growlithe,48.05,49.63,-1.58,134
Dugtrio,Feraligatr,48.34,49.91,-1.58,346
Magby,Diglett,46.47,48.05,-1.58,315
Electrode,Snorlax,47.84,49.44,-1.59,333
Flareon,Skarmory,48.61,50.2,-1.59,374
Magmar,Typhlosion,47.86,49.45,-1.59,315
Onix,Girafarig,43.65,45.24,-1.59,130
Blaziken,Dugtrio,50.78,52.38,-1.59,154
Typhlosion,Sandslash,47.05,48.64,-1.59,354
Wartortle,Sunflora,45.46,47.05,-1.59,241
Magmar,Sceptile,50.14,51.74,-1.6,345
Electabuzz,Staryu,46.2,47.8,-1.6,429
Vigoroth,Tentacruel,45.31,46.92,-1.61,146
Meganium,Chansey,47.66,49.27,-1.61,229
Persian,Moltres,50.73,52.34,-1.61,263
Persian,Dugtrio,47.2,48.81,-1.61,421
Swampert,Slugma,46.23,47.86,-1.62,226
Marshtomp,Miltank,47.7,49.33,-1.62,78
Ninetales,Gloom,43.39,45.0,-1.62,397
Vigoroth,Pelipper,44.72,46.34,-1.62,143
Mareep,Trapinch,43.84,45.47,-1.63,146
Trapinch,Growlithe,44.17,45.8,-1.63,130
Flaaffy,Azumarill,46.44,48.08,-1.63,360
Grovyle,Miltank,47.06,48.7,-1.63,152
Mantine,Skarmory,51.05,52.67,-1.63,92
Sandshrew,Snorlax,43.99,45.63,-1.64,66
Croconaw,Trapinch,45.43,47.07,-1.64,232
Elekid,Electrode,49.08,50.73,-1.64,78
Slowbro,Tyranitar,47.89,49.53,-1.64,270
Meowth,Spearow,43.17,44.81,-1.64,163
Cacturne,Tentacruel,45.75,47.4,-1.65,436
Wingull,Sunflora,44.58,46.23,-1.65,137
Whismur,Diglett,44.93,46.58,-1.65,366
Mareep,Cubone,44.35,46.0,-1.65,158
Spearow,Electrike,46.53,48.18,-1.65,149
Numel,Cacnea,45.47,47.12,-1.66,368
Vulpix,Golduck,42.81,44.47,-1.66,75
Grovyle,Psyduck,44.83,46.49,-1.66,170
Gloom,Scyther,47.05,48.72,-1.66,332
Feraligatr,Typhlosion,49.46,51.12,-1.66,371
Electabuzz,Electrode,50.39,52.05,-1.66,411
Slugma,Vibrava,42.77,44.43,-1.66,139
Elekid,Vulpix,45.51,47.17,-1.66,339
Bulbasaur,Vigoroth,46.76,48.43,-1.67,80
Mantine,Voltorb,48.26,49.93,-1.67,201
Trapinch,Miltank,44.3,45.97,-1.67,147
Miltank,Rapidash,47.85,49.52,-1.67,353
Spearow,Pupitar,45.77,47.44,-1.67,143
Jolteon,Pelipper,48.03,49.7,-1.67,415
Blissey,Tropius,47.5,49.17,-1.67,304
Hoothoot,Magmar,44.33,46.02,-1.68,143
Totodile,Treecko,43.88,45.56,-1.68,744
Exeggcute,Cradily,42.92,44.61,-1.68,56
Sandshrew,Vibrava,42.67,44.35,-1.68,144
Zubat,Larvitar,44.36,46.04,-1.68,346
Hoothoot,Vibrava,43.01,44.7,-1.69,164
Totodile,Sunflora,44.56,46.25,-1.69,84
Flareon,Magmar,48.0,49.7,-1.69,416
Combusken,Grovyle,52.65,54.34,-1.69,170
Electabuzz,Vileplume,49.14,50.83,-1.69,273
Marshtomp,Girafarig,47.35,49.04,-1.69,48
Manectric,Raichu,49.74,51.44,-1.69,324
Cacturne,Sceptile,49.79,51.49,-1.7,348
Scyther,Magneton,47.86,49.55,-1.7,332
Magby,Vibrava,47.86,49.56,-1.7,87
Girafarig,Moltres,48.8,50.49,-1.7,281
Noctowl,Marowak,45.6,47.3,-1.7,365
Eevee,Grovyle,45.41,47.12,-1.7,164
Growlithe,Sceptile,48.87,50.58,-1.71,347
Magnemite,Pupitar,44.87,46.58,-1.71,143
Slakoth,Sunflora,44.14,45.86,-1.72,82
Onix,Starmie,46.28,48.0,-1.72,64
Blissey,Vileplume,48.53,50.25,-1.72,277
Vaporeon,Manectric,49.29,51.01,-1.72,346
Combusken,Croconaw,51.72,53.44,-1.72,156
Marill,Lileep,41.5,43.23,-1.73,138
Psyduck,Dugtrio,43.31,45.04,-1.73,145
Combusken,Girafarig,50.32,52.05,-1.73,69
Hoothoot,Raichu,45.28,47.0,-1.73,78
Mantine,Camerupt,48.33,50.05,-1.73,161
Chikorita,Pidgey,44.58,46.31,-1.73,271
Raticate,Spearow,51.22,52.96,-1.74,167
Voltorb,Raichu,45.69,47.43,-1.74,74
Mareep,Vigoroth,44.72,46.45,-1.74,155
Persian,Lileep,45.17,46.91,-1.74,406
Slowbro,Girafarig,45.93,47.66,-1.74,479
Golbat,Camerupt,49.41,51.16,-1.74,171
Cacturne,Scyther,49.83,51.57,-1.74,345
Electrode,Golduck,46.29,48.02,-1.74,460
Oddish,Quilava,47.26,49.02,-1.75,150
Blastoise,Tropius,49.37,51.11,-1.75,279
Vaporeon,Raichu,48.49,50.23,-1.75,344
Mareep,Natu,45.17,46.92,-1.75,143
Torchic,Vigoroth,46.56,48.3,-1.75,94
Sandshrew,Flaaffy,45.83,47.58,-1.75,145
Trapinch,Rapidash,47.05,48.8,-1.75,59
Quilava,Marill,44.8,46.56,-1.76,188
Magmar,Girafarig,45.64,47.4,-1.76,410
Flaaffy,Miltank,47.84,49.6,-1.76,404
Wartortle,Snorlax,46.24,48.0,-1.76,67
Oddish,Electrike,44.75,46.52,-1.76,72
Tentacruel,Scyther,49.03,50.79,-1.76,323
Spearow,Golem,46.85,48.61,-1.76,74
Noctowl,Steelix,43.86,45.63,-1.77,367
Golduck,Sceptile,48.53,50.3,-1.77,316
Ivysaur,Slugma,46.54,48.31,-1.77,183
Vulpix,Grovyle,45.15,46.92,-1.77,180
Cacturne,Flygon,49.15,50.92,-1.77,368
Porygon,Onix,39.96,41.75,-1.78,97
Pupitar,Gyarados,49.68,51.46,-1.78,361
Ponyta,Girafarig,48.05,49.84,-1.79,173
Wartortle,Pelipper,44.63,46.42,-1.79,129
Marill,Vibrava,42.47,44.25,-1.79,140
Skarmory,Ampharos,46.61,48.41,-1.79,297
Ninetales,Skarmory,46.83,48.61,-1.79,349
Wingull,Ninetales,44.85,46.64,-1.79,73
Electrike,Scyther,48.53,50.31,-1.79,348
Slakoth,Pidgey,44.69,46.49,-1.8,271
Wartortle,Persian,46.81,48.61,-1.8,149
Raticate,Natu,49.89,51.69,-1.8,159
Cyndaquil,Squirtle,42.92,44.73,-1.81,696
Pikachu,Vulpix,43.44,45.25,-1.81,331
Sunflora,Graveler,44.23,46.04,-1.81,169
Bayleef,Vulpix,45.34,47.14,-1.81,300
Meowth,Graveler,40.33,42.15,-1.82,61
Onix,Electrode,45.49,47.3,-1.82,142
Numel,Vulpix,43.56,45.38,-1.82,341
Onix,Camerupt,42.59,44.41,-1.82,149
Psyduck,Vibrava,42.34,44.16,-1.82,141
Psyduck,Growlithe,42.5,44.32,-1.82,130
Noctowl,Sandslash,45.93,47.75,-1.83,353
Feraligatr,Magcargo,46.22,48.05,-1.83,373
Dugtrio,Ninetales,45.84,47.67,-1.83,450
Dugtrio,Sceptile,49.47,51.3,-1.83,341
Miltank,Blastoise,49.8,51.63,-1.83,367
Voltorb,Flaaffy,46.53,48.36,-1.83,127
Totodile,Pidgey,45.04,46.88,-1.84,254
Starmie,Tropius,46.81,48.65,-1.84,276
Vigoroth,Flaaffy,48.02,49.86,-1.84,153
Tentacool,Porygon2,47.86,49.7,-1.84,135
Noctowl,Golem,45.64,47.48,-1.84,335
Exeggutor,Raichu,47.04,48.88,-1.84,332
Golbat,Flygon,53.92,55.77,-1.84,63
Flaaffy,Gloom,45.65,47.49,-1.84,440
Girafarig,Sceptile,48.61,50.46,-1.85,318
Charmander,Porygon2,52.89,54.73,-1.85,76
Cubone,Exeggutor,44.85,46.7,-1.85,172
Graveler,Rapidash,47.01,48.86,-1.85,346
Cubone,Graveler,43.98,45.84,-1.86,142
Ivysaur,Vibrava,48.07,49.93,-1.86,153
Chansey,Ninetales,42.29,44.15,-1.86,154
Golbat,Starmie,52.88,54.75,-1.87,75
Marshtomp,Spearow,49.45,51.33,-1.87,155
Mareep,Pupitar,43.07,44.94,-1.87,63
Scyther,Noctowl,49.83,51.7,-1.87,328
Exeggutor,Feraligatr,47.68,49.56,-1.88,343
Graveler,Blissey,47.15,49.03,-1.88,334
Flareon,Lileep,45.47,47.35,-1.88,401
Rattata,Cubone,43.73,45.62,-1.88,69
Slowbro,Dugtrio,46.63,48.5,-1.88,422
Magmar,Exeggutor,46.0,47.89,-1.89,407
Hoothoot,Xatu,48.59,50.48,-1.89,144
Phanpy,Mareep,46.03,47.92,-1.89,347
Snorlax,Magneton,44.49,46.38,-1.89,340
Flaaffy,Tropius,47.19,49.08,-1.89,268
Grovyle,Camerupt,45.67,47.58,-1.9,131
Cubone,Electrike,44.09,45.99,-1.9,124
Natu,Smeargle,45.05,46.95,-1.9,216
Charmander,Zubat,48.49,50.39,-1.9,269
Ivysaur,Snorlax,49.31,51.22,-1.9,77
Vibrava,Starmie,46.94,48.85,-1.91,338
Flareon,Girafarig,46.5,48.41,-1.91,458
Snorlax,Vileplume,46.3,48.22,-1.91,292
Pidgeotto,Feraligatr,46.46,48.37,-1.91,373
Onix,Flygon,47.11,49.02,-1.91,64
Jolteon,Gloom,46.3,48.21,-1.91,409
Miltank,Blissey,47.78,49.69,-1.91,364
Exploud,Golem,49.9,51.81,-1.91,321
Slugma,Miltank,42.83,44.75,-1.92,147
Miltank,Raichu,46.75,48.67,-1.92,339
Flareon,Rapidash,49.6,51.53,-1.92,342
Cubone,Vibrava,44.26,46.18,-1.92,139
Exeggcute,Magneton,42.05,43.97,-1.92,67
Flareon,Graveler,46.11,48.04,-1.93,403
Tentacruel,Blastoise,49.67,51.6,-1.93,350
Rattata,Phanpy,45.61,47.53,-1.93,254
Magmar,Starmie,48.23,50.16,-1.93,315
Blissey,Azumarill,46.22,48.16,-1.94,330
Loudred,Sandslash,51.13,53.06,-1.94,68
Whismur,Tentacool,44.23,46.19,-1.95,339
Rapidash,Steelix,45.63,47.59,-1.95,342
Flygon,Marowak,47.95,49.91,-1.96,353
Raticate,Pelipper,48.38,50.34,-1.96,68
Pidgey,Vulpix,43.6,45.56,-1.96,352
Electabuzz,Marowak,48.04,50.0,-1.96,328
Vigoroth,Geodude,42.84,44.8,-1.96,218
Feraligatr,Cradily,46.76,48.73,-1.96,351
Sandshrew,Growlithe,42.53,44.5,-1.97,133
Slakoth,Cacnea,43.85,45.82,-1.97,241
Natu,Azumarill,43.93,45.89,-1.97,68
Exploud,Slaking,48.37,50.34,-1.97,353
Slowpoke,Girafarig,45.18,47.14,-1.97,70
Electrode,Exeggutor,46.71,48.67,-1.97,415
Staryu,Fearow,47.36,49.34,-1.98,346
Magnemite,Lileep,44.5,46.48,-1.98,121
Ninetales,Sceptile,49.19,51.17,-1.98,330
Crobat,Magmar,48.35,50.33,-1.98,399
Flareon,Feraligatr,49.38,51.37,-1.99,372
Pelipper,Starmie,46.56,48.55,-1.99,320
Vaporeon,Tentacruel,46.23,48.22,-1.99,414
Flygon,Sandslash,48.38,50.37,-1.99,354
Chansey,Vibrava,41.41,43.41,-1.99,153
Elekid,Tentacool,44.73,46.73,-1.99,356
Slowbro,Exeggutor,46.16,48.16,-2.0,429
Swampert,Chansey,44.83,46.83,-2.0,243
Totodile,Chikorita,43.23,45.22,-2.0,697
Charmander,Oddish,47.84,49.84,-2.0,291
Blissey,Tyranitar,49.26,51.27,-2.0,281
Sandshrew,Pupitar,41.41,43.41,-2.01,168
Persian,Miltank,46.24,48.25,-2.01,429
Croconaw,Miltank,45.78,47.79,-2.01,151
Magnemite,Wartortle,46.17,48.18,-2.01,230
Torchic,Zubat,46.91,48.92,-2.01,261
Crobat,Snorlax,48.29,50.3,-2.01,379
Hoothoot,Noctowl,43.89,45.89,-2.01,61
Ivysaur,Blissey,51.24,53.25,-2.01,70
Porygon,Bayleef,43.11,45.14,-2.02,260
Ponyta,Voltorb,46.86,48.88,-2.02,228
Bulbasaur,Porygon,42.36,44.39,-2.02,729
Charmeleon,Camerupt,48.79,50.81,-2.02,152
Magmar,Scyther,49.8,51.82,-2.02,323
Bayleef,Vigoroth,47.16,49.18,-2.02,150
Typhlosion,Marowak,46.16,48.18,-2.02,326
Magikarp,Camerupt,36.23,38.25,-2.02,78
Flareon,Vibrava,46.36,48.38,-2.02,421
Swampert,Vibrava,47.46,49.47,-2.02,156
Meganium,Staryu,47.75,49.77,-2.02,163
Dugtrio,Miltank,45.21,47.24,-2.03,443
Zubat,Donphan,50.81,52.84,-2.03,79
Oddish,Graveler,44.33,46.36,-2.03,76
Rapidash,Slaking,45.93,47.97,-2.03,373
Cacturne,Starmie,47.89,49.91,-2.03,338
Wingull,Diglett,42.36,44.39,-2.03,331
Flaaffy,Dugtrio,48.13,50.16,-2.03,379
Geodude,Dugtrio,43.07,45.09,-2.03,135
Cacturne,Manectric,48.17,50.2,-2.03,330
Pupitar,Starmie,45.88,47.91,-2.03,349
Combusken,Exeggcute,48.86,50.88,-2.03,164
Mareep,Vulpix,42.38,44.42,-2.04,306
Croconaw,Starmie,48.23,50.27,-2.04,75
Spearow,Trapinch,45.93,47.97,-2.04,250
Exeggcute,Pelipper,42.58,44.62,-2.04,158
Persian,Magmar,47.2,49.25,-2.05,429
Quilava,Camerupt,45.51,47.56,-2.05,139
Charmeleon,Cradily,49.24,51.3,-2.05,70
Grovyle,Voltorb,45.4,47.45,-2.05,205
Blaziken,Miltank,49.77,51.82,-2.05,146
Chansey,Miltank,41.68,43.72,-2.05,143
Flaaffy,Magneton,46.27,48.33,-2.06,343
Croconaw,Smeargle,45.26,47.32,-2.06,216
Ponyta,Flaaffy,50.97,53.03,-2.06,128
Electabuzz,Golem,48.13,50.19,-2.06,332
Cacnea,Tentacool,42.38,44.44,-2.06,353
Crobat,Skarmory,48.78,50.83,-2.06,348
Camerupt,Manectric,46.26,48.33,-2.07,382
Ivysaur,Dugtrio,48.73,50.8,-2.07,152
Mantine,Chansey,46.14,48.21,-2.07,239
Geodude,Azumarill,40.93,43.02,-2.08,66
Trapinch,Golem,43.81,45.89,-2.08,79
Magikarp,Vigoroth,37.55,39.63,-2.08,151
Cacnea,Electrode,46.36,48.44,-2.08,80
Chikorita,Whismur,45.3,47.38,-2.08,255
Vigoroth,Marill,42.76,44.84,-2.08,202
Tentacruel,Manectric,47.32,49.41,-2.09,346
Larvitar,Trapinch,42.35,44.44,-2.09,156
Magmar,Manectric,48.36,50.45,-2.09,320
Flaaffy,Camerupt,46.39,48.48,-2.09,422
Bayleef,Natu,47.56,49.64,-2.09,159
Meganium,Noctowl,51.03,53.11,-2.09,67
Magnemite,Voltorb,44.49,46.59,-2.09,236
Magikarp,Quilava,39.26,41.36,-2.09,165
Totodile,Trapinch,43.42,45.52,-2.1,85
Pelipper,Blissey,46.97,49.07,-2.1,350
Magby,Electrike,47.27,49.37,-2.1,92
Treecko,Oddish,44.24,46.34,-2.11,273
Sandshrew,Electrike,42.05,44.16,-2.11,143
Meganium,Marowak,49.86,51.97,-2.11,70
Cubone,Flygon,47.88,49.99,-2.11,54
Hoothoot,Camerupt,41.78,43.9,-2.12,167
Eevee,Gloom,40.88,43.0,-2.12,79
Golbat,Cacturne,50.9,53.02,-2.12,143
Sandshrew,Miltank,42.55,44.67,-2.12,147
Pikachu,Electrode,46.68,48.8,-2.12,72
Ponyta,Magneton,46.74,48.86,-2.12,73
Staryu,Feraligatr,44.77,46.89,-2.12,356
Golduck,Moltres,48.22,50.33,-2.12,270
Sunflora,Exeggutor,44.77,46.91,-2.13,160
Raticate,Sunflora,48.84,50.97,-2.13,156
Raichu,Ampharos,46.76,48.89,-2.13,296
Typhlosion,Magcargo,45.01,47.14,-2.13,318
Zubat,Vibrava,45.12,47.25,-2.13,84
Magmar,Electrike,45.04,47.17,-2.13,397
Onix,Vibrava,43.06,45.2,-2.14,146
Manectric,Tropius,46.79,48.93,-2.14,267
Manectric,Magneton,46.04,48.18,-2.14,339
Chikorita,Oddish,43.87,46.0,-2.14,264
Golduck,Flygon,47.6,49.73,-2.14,342
Sceptile,Azumarill,47.07,49.22,-2.15,334
Quilava,Vibrava,46.21,48.36,-2.15,139
Whismur,Natu,46.98,49.13,-2.15,175
Wingull,Sunkern,41.61,43.76,-2.15,347
Slakoth,Oddish,44.03,46.19,-2.15,244
Wingull,Mareep,43.57,45.72,-2.15,345
Zubat,Minun,47.67,49.82,-2.15,140
Exeggcute,Noctowl,43.97,46.11,-2.15,66
Flaaffy,Magcargo,46.13,48.3,-2.16,365
Chikorita,Numel,43.97,46.13,-2.16,264
Ponyta,Skarmory,49.47,51.62,-2.16,81
Steelix,Tyranitar,44.16,46.34,-2.17,278
Growlithe,Tyranitar,45.93,48.1,-2.17,280
Bulbasaur,Pidgey,46.63,48.8,-2.17,236
Raichu,Cradily,45.87,48.04,-2.17,335
Sunkern,Flaaffy,44.96,47.14,-2.18,71
Electrode,Vileplume,46.85,49.03,-2.18,270
Wartortle,Noctowl,45.74,47.91,-2.18,67
Porygon,Psyduck,38.53,40.7,-2.18,70
Charmander,Cacnea,47.29,49.48,-2.19,262
Flareon,Vaporeon,48.07,50.26,-2.19,467
Eevee,Pidgeotto,41.93,44.12,-2.19,69
Meowth,Grovyle,42.63,44.81,-2.19,139
Flareon,Cacturne,47.26,49.45,-2.19,450
Oddish,Mareep,44.33,46.52,-2.19,317
Miltank,Flygon,47.99,50.18,-2.19,378
Skarmory,Cradily,45.37,47.55,-2.19,347
Larvitar,Onix,41.8,44.0,-2.2,166
Wartortle,Vigoroth,45.11,47.3,-2.2,231
Miltank,Feraligatr,47.16,49.36,-2.2,379
Feraligatr,Azumarill,45.63,47.84,-2.2,332
Camerupt,Tyranitar,44.94,47.15,-2.2,274
Minun,Marowak,46.46,48.67,-2.21,67
Grovyle,Flaaffy,49.39,51.61,-2.21,158
Blastoise,Bellossom,47.64,49.85,-2.21,279
Larvitar,Plusle,45.35,47.55,-2.21,145
Croconaw,Voltorb,44.33,46.55,-2.21,215
Blissey,Magneton,46.21,48.42,-2.21,352
Blaziken,Raichu,51.59,53.8,-2.22,83
Magnemite,Trapinch,44.89,47.11,-2.22,231
Persian,Rapidash,48.86,51.08,-2.22,384
Jolteon,Ampharos,48.31,50.53,-2.22,280
Minun,Gloom,44.61,46.83,-2.22,126
Crobat,Fearow,52.25,54.47,-2.22,364
Onix,Lileep,41.96,44.17,-2.22,159
Rapidash,Magcargo,45.99,48.21,-2.22,384
Vaporeon,Lileep,44.68,46.9,-2.22,397
Ampharos,Tropius,44.16,46.38,-2.22,281
Smeargle,Cradily,43.37,45.59,-2.22,67
Crobat,Tentacruel,47.07,49.3,-2.23,415
Swampert,Marowak,47.3,49.52,-2.23,75
Meganium,Skarmory,51.51,53.74,-2.23,68
Chansey,Magneton,40.23,42.45,-2.23,60
Starmie,Magcargo,45.63,47.86,-2.23,332
Magmar,Ninetales,45.88,48.11,-2.23,378
Jolteon,Electrike,47.58,49.81,-2.23,439
Pidgeotto,Rapidash,46.29,48.53,-2.23,336
Wingull,Eevee,42.41,44.64,-2.23,317
Vaporeon,Growlithe,45.85,48.09,-2.24,421
Diglett,Voltorb,41.38,43.62,-2.24,137
Cyndaquil,Cacnea,44.49,46.73,-2.24,233
Vigoroth,Pidgeotto,43.72,45.97,-2.24,142
Electabuzz,Cradily,47.4,49.64,-2.24,378
Sunflora,Sandslash,44.65,46.89,-2.24,77
Pidgey,Eevee,43.51,45.75,-2.24,327
Mareep,Electrode,45.73,47.97,-2.24,81
Diglett,Camerupt,41.51,43.75,-2.24,67
Pidgeotto,Raichu,45.44,47.69,-2.25,346
Magikarp,Cubone,36.93,39.17,-2.25,153
Chansey,Skarmory,42.97,45.22,-2.25,86
Girafarig,Feraligatr,46.82,49.08,-2.25,337
Vigoroth,Sandslash,44.9,47.14,-2.25,74
Raticate,Gloom,46.59,48.85,-2.26,63
Jolteon,Cradily,47.42,49.69,-2.26,322
Sunflora,Onix,43.28,45.53,-2.26,214
Grovyle,Sunflora,46.45,48.7,-2.26,223
Whismur,Girafarig,45.86,48.12,-2.26,69
Swampert,Tentacruel,47.49,49.76,-2.27,136
Numel,Cubone,44.7,46.97,-2.27,147
Eevee,Quilava,44.83,47.1,-2.27,160
Pidgey,Quilava,47.04,49.32,-2.28,161
Totodile,Cacnea,43.94,46.22,-2.28,263
Slugma,Sandshrew,40.45,42.73,-2.28,228
Marshtomp,Tentacruel,47.01,49.29,-2.28,62
Diglett,Lileep,41.23,43.52,-2.28,70
Marshtomp,Diglett,45.22,47.5,-2.28,336
Quilava,Flaaffy,49.31,51.59,-2.28,160
Ivysaur,Staryu,45.49,47.78,-2.28,141
Charmeleon,Pelipper,49.02,51.31,-2.29,131
Numel,Quilava,46.85,49.14,-2.29,175
