Tier,Slot0,Slot1,Slot2,Slot3,Slot4,Slot5,Wins,Losses,Draws,WinRate%
4,Magmar,Girafarig,Eevee,Electrode,Golduck,Persian,34,4,1,87.2
4,Xatu,Electabuzz,Quilava,Grovyle,Golduck,Charmeleon,34,5,0,87.2
4,Wingull,Electrike,Plusle,Donphan,Quilava,Golduck,34,5,0,87.2
4,Jolteon,Onix,Mantine,Flareon,Phanpy,Cacturne,34,5,0,87.2
4,Donphan,Staryu,Gloom,Natu,Loudred,Electabuzz,34,5,0,87.2
4,Slugma,Vaporeon,Electabuzz,Graveler,Camerupt,Porygon2,34,5,0,87.2
4,Flareon,Pidgeotto,Lileep,Vibrava,Raticate,Meganium,34,5,0,87.2
4,Golbat,Jolteon,Psyduck,Pikachu,Vibrava,Xatu,34,5,0,87.2
4,Numel,Electabuzz,Crobat,Jolteon,Magmar,Whismur,34,5,0,87.2
4,Golduck,Pidgeotto,Charmeleon,Persian,Xatu,Flareon,34,5,0,87.2
4,Loudred,Exploud,Ninetales,Meganium,Meowth,Magnemite,34,5,0,87.2
4,Lileep,Slugma,Golduck,Vibrava,Electabuzz,Miltank,34,5,0,87.2
4,Slowbro,Diglett,Magmar,Numel,Loudred,Graveler,34,5,0,87.2
4,Cacnea,Flareon,Flaaffy,Crobat,Growlithe,Pupitar,34,5,0,87.2
4,Graveler,Exploud,Golbat,Crobat,Xatu,Geodude,34,5,0,87.2
4,Electrode,Plusle,Porygon2,Minun,Dugtrio,Meganium,27,4,0,87.1
4,Slowbro,Crobat,Phanpy,Flaaffy,Slowpoke,Lileep,27,4,0,87.1
4,Camerupt,Pupitar,Cacturne,Growlithe,Staryu,Spearow,27,4,0,87.1
4,Electrike,Flaaffy,Crobat,Ninetales,Blaziken,Dugtrio,27,4,0,87.1
4,Girafarig,Persian,Magmar,Flaaffy,Golduck,Diglett,47,7,0,87.0
4,Graveler,Xatu,Electabuzz,Electrike,Psyduck,Gloom,40,6,0,87.0
4,Loudred,Cacturne,Magmar,Swampert,Pidgeotto,Growlithe,40,6,0,87.0
4,Exeggutor,Flareon,Dugtrio,Raticate,Golbat,Miltank,40,6,0,87.0
4,Gloom,Onix,Girafarig,Persian,Slowbro,Ninetales,40,6,0,87.0
4,Slugma,Geodude,Flaaffy,Zubat,Persian,Crobat,40,5,1,87.0
4,Cacturne,Mareep,Xatu,Electabuzz,Marshtomp,Magnemite,40,6,0,87.0
4,Chansey,Electrike,Growlithe,Exploud,Cacturne,Donphan,40,4,2,87.0
4,Lileep,Flareon,Loudred,Plusle,Ivysaur,Persian,40,5,1,87.0
4,Cacnea,Marshtomp,Electabuzz,Pidgeotto,Vibrava,Loudred,33,5,0,86.8
4,Pelipper,Elekid,Vaporeon,Numel,Slowbro,Xatu,33,4,1,86.8
4,Loudred,Diglett,Jolteon,Cubone,Ninetales,Magmar,33,5,0,86.8
4,Exploud,Tentacool,Golduck,Jolteon,Charmeleon,Grovyle,33,5,0,86.8
4,Minun,Golduck,Eevee,Cacturne,Elekid,Pupitar,33,5,0,86.8
4,Jolteon,Crobat,Phanpy,Electrode,Charmeleon,Wingull,33,5,0,86.8
4,Flareon,Mareep,Natu,Exeggutor,Pupitar,Xatu,33,4,1,86.8
4,Crobat,Natu,Flaaffy,Numel,Flareon,Exeggcute,33,4,1,86.8
4,Wartortle,Vaporeon,Xatu,Exploud,Slugma,Vibrava,33,5,0,86.8
4,Flareon,Golbat,Electrike,Vaporeon,Vibrava,Slowpoke,33,5,0,86.8
4,Dugtrio,Pidgeotto,Whismur,Exploud,Crobat,Diglett,33,5,0,86.8
4,Persian,Golduck,Smeargle,Electabuzz,Donphan,Sandshrew,33,5,0,86.8
4,Crobat,Exeggutor,Larvitar,Natu,Ninetales,Pupitar,33,5,0,86.8
4,Loudred,Quilava,Exploud,Persian,Golbat,Pidgey,33,5,0,86.8
4,Vigoroth,Larvitar,Charmeleon,Whismur,Phanpy,Cacturne,33,5,0,86.8
4,Exeggcute,Cacturne,Pelipper,Larvitar,Loudred,Tentacool,33,5,0,86.8
4,Crobat,Loudred,Exeggcute,Electrike,Natu,Wingull,33,5,0,86.8
4,Geodude,Pikachu,Electrode,Crobat,Golbat,Lileep,33,5,0,86.8
4,Slowbro,Magmar,Trapinch,Tentacruel,Combusken,Cacturne,33,4,1,86.8
4,Crobat,Wartortle,Onix,Electrike,Jolteon,Phanpy,33,5,0,86.8
4,Vaporeon,Tentacruel,Larvitar,Jolteon,Raticate,Pupitar,33,5,0,86.8
4,Loudred,Cacturne,Persian,Porygon2,Raticate,Ivysaur,46,7,0,86.8
4,Donphan,Slowbro,Ivysaur,Pidgeotto,Persian,Golbat,26,4,0,86.7
4,Vibrava,Tentacruel,Flaaffy,Jolteon,Cacturne,Growlithe,39,4,2,86.7
4,Exeggutor,Ninetales,Ivysaur,Dugtrio,Raticate,Graveler,39,6,0,86.7
4,Diglett,Pupitar,Donphan,Loudred,Slowbro,Wingull,39,6,0,86.7
4,Exeggutor,Sunkern,Dugtrio,Quilava,Crobat,Graveler,39,6,0,86.7
4,Exploud,Persian,Combusken,Pelipper,Raticate,Blaziken,39,6,0,86.7
4,Electrike,Slowbro,Magmar,Golduck,Graveler,Magnemite,39,6,0,86.7
4,Slowbro,Donphan,Vaporeon,Crobat,Cacnea,Pelipper,39,6,0,86.7
4,Graveler,Bayleef,Exploud,Meganium,Vaporeon,Minun,39,6,0,86.7
4,Donphan,Smeargle,Electabuzz,Magmar,Pikachu,Slowbro,39,6,0,86.7
4,Magmar,Loudred,Larvitar,Gloom,Hoothoot,Slowbro,39,6,0,86.7
4,Natu,Camerupt,Slowbro,Magmar,Cubone,Persian,39,6,0,86.7
4,Exploud,Vibrava,Charmeleon,Crobat,Vulpix,Sunkern,39,6,0,86.7
4,Blaziken,Meganium,Miltank,Plusle,Gloom,Flaaffy,32,5,0,86.5
4,Girafarig,Combusken,Jolteon,Ninetales,Persian,Onix,32,5,0,86.5
4,Xatu,Electrode,Bayleef,Vaporeon,Golbat,Elekid,32,5,0,86.5
4,Jolteon,Golduck,Raticate,Trapinch,Exeggutor,Pelipper,32,5,0,86.5
4,Magnemite,Xatu,Growlithe,Tentacruel,Exploud,Lileep,32,4,1,86.5
4,Porygon2,Donphan,Magikarp,Slowbro,Mantine,Phanpy,32,5,0,86.5
4,Camerupt,Electrode,Cacturne,Electabuzz,Charmeleon,Mareep,32,5,0,86.5
4,Donphan,Meowth,Flaaffy,Jolteon,Exploud,Pidgeotto,32,4,1,86.5
4,Crobat,Electabuzz,Graveler,Hoothoot,Whismur,Diglett,32,5,0,86.5
4,Electrode,Jolteon,Diglett,Ivysaur,Golduck,Crobat,32,4,1,86.5
4,Cacturne,Camerupt,Lileep,Croconaw,Porygon2,Golbat,32,5,0,86.5
4,Ivysaur,Swampert,Spearow,Exploud,Meganium,Ponyta,32,5,0,86.5
4,Geodude,Loudred,Flaaffy,Crobat,Chansey,Raticate,32,4,1,86.5
4,Lileep,Pelipper,Camerupt,Pupitar,Magmar,Cacturne,32,5,0,86.5
4,Charmeleon,Electrode,Porygon2,Loudred,Meowth,Xatu,32,4,1,86.5
4,Flaaffy,Persian,Camerupt,Lileep,Electrode,Vaporeon,32,5,0,86.5
4,Loudred,Ponyta,Golbat,Growlithe,Jolteon,Flareon,32,4,1,86.5
4,Dugtrio,Exploud,Minun,Porygon2,Pelipper,Onix,32,5,0,86.5
4,Ninetales,Dugtrio,Exploud,Sandshrew,Magmar,Growlithe,32,5,0,86.5
4,Girafarig,Wartortle,Dugtrio,Slowbro,Charmeleon,Flareon,32,5,0,86.5
4,Electrode,Spearow,Ninetales,Camerupt,Porygon2,Magmar,32,5,0,86.5
4,Xatu,Vibrava,Blaziken,Vigoroth,Tentacruel,Porygon2,32,5,0,86.5
4,Xatu,Pidgeotto,Pupitar,Jolteon,Vibrava,Chansey,32,3,2,86.5
4,Cubone,Crobat,Xatu,Ninetales,Trapinch,Jolteon,32,4,1,86.5
4,Swampert,Dugtrio,Hoothoot,Exploud,Ninetales,Pelipper,32,5,0,86.5
4,Loudred,Voltorb,Donphan,Slowbro,Blaziken,Golduck,32,5,0,86.5
4,Ninetales,Magby,Electabuzz,Zubat,Vibrava,Exeggutor,32,5,0,86.5
4,Magmar,Exeggutor,Growlithe,Pupitar,Ninetales,Cacnea,32,5,0,86.5
4,Mantine,Wartortle,Electabuzz,Dugtrio,Exploud,Numel,32,5,0,86.5
4,Swampert,Donphan,Electrike,Blaziken,Ponyta,Slowbro,32,5,0,86.5
4,Golduck,Flaaffy,Whismur,Electabuzz,Golbat,Tentacruel,38,6,0,86.4
4,Vigoroth,Wingull,Flareon,Cacturne,Electabuzz,Vaporeon,38,6,0,86.4
4,Camerupt,Exploud,Miltank,Marill,Vibrava,Meganium,38,6,0,86.4
4,Smeargle,Bayleef,Larvitar,Dugtrio,Mantine,Cacturne,38,6,0,86.4
4,Vulpix,Jolteon,Xatu,Crobat,Smeargle,Bayleef,38,6,0,86.4
4,Pidgeotto,Tentacruel,Jolteon,Pupitar,Zubat,Slowbro,38,5,1,86.4
4,Numel,Swampert,Lileep,Vaporeon,Electabuzz,Pelipper,38,6,0,86.4
4,Girafarig,Crobat,Tentacruel,Sandshrew,Exploud,Meowth,38,6,0,86.4
4,Pidgeotto,Phanpy,Golbat,Electabuzz,Pupitar,Flaaffy,38,6,0,86.4
4,Mareep,Staryu,Crobat,Electabuzz,Pidgeotto,Persian,38,6,0,86.4
4,Sunflora,Geodude,Natu,Exploud,Vaporeon,Flareon,38,5,1,86.4
4,Flaaffy,Flareon,Graveler,Vaporeon,Magnemite,Electrode,38,3,3,86.4
4,Plusle,Exploud,Geodude,Slowbro,Graveler,Flareon,38,6,0,86.4
4,Flareon,Vigoroth,Electrike,Meganium,Gloom,Cacturne,44,7,0,86.3
4,Golbat,Exploud,Sunkern,Grovyle,Smeargle,Flareon,44,7,0,86.3
4,Slowbro,Camerupt,Mareep,Crobat,Flareon,Marill,25,4,0,86.2
4,Natu,Jolteon,Pikachu,Vaporeon,Mantine,Lileep,31,5,0,86.1
4,Golduck,Vaporeon,Pupitar,Electabuzz,Numel,Crobat,31,5,0,86.1
4,Magmar,Vibrava,Porygon2,Xatu,Tentacool,Meowth,31,5,0,86.1
4,Exeggcute,Wingull,Sandshrew,Tentacruel,Donphan,Magmar,31,5,0,86.1
4,Loudred,Flareon,Growlithe,Pidgeotto,Pupitar,Raticate,31,5,0,86.1
4,Magnemite,Lileep,Smeargle,Dugtrio,Miltank,Pidgeotto,31,5,0,86.1
4,Pidgeotto,Golbat,Flareon,Flaaffy,Vibrava,Magnemite,31,5,0,86.1
4,Spearow,Vaporeon,Flaaffy,Electrode,Electabuzz,Combusken,31,5,0,86.1
4,Jolteon,Elekid,Flareon,Eevee,Phanpy,Donphan,31,5,0,86.1
4,Exploud,Ponyta,Slowbro,Lileep,Psyduck,Ninetales,31,4,1,86.1
4,Lileep,Exeggutor,Exploud,Pidgeotto,Tentacruel,Slowbro,31,5,0,86.1
4,Dugtrio,Xatu,Wingull,Slowbro,Lileep,Natu,31,5,0,86.1
4,Mareep,Xatu,Electabuzz,Sandshrew,Mantine,Exeggutor,31,5,0,86.1
4,Cacturne,Slowpoke,Sunflora,Electabuzz,Exeggutor,Slowbro,31,3,2,86.1
4,Persian,Vaporeon,Electrode,Exeggcute,Electabuzz,Staryu,31,5,0,86.1
4,Zubat,Electabuzz,Donphan,Smeargle,Loudred,Porygon2,31,5,0,86.1
4,Whismur,Numel,Exploud,Geodude,Girafarig,Slowbro,31,4,1,86.1
4,Hoothoot,Xatu,Electrode,Pikachu,Electabuzz,Tentacruel,31,3,2,86.1
4,Golduck,Graveler,Crobat,Zubat,Porygon2,Wingull,31,5,0,86.1
4,Magmar,Slowbro,Combusken,Electrode,Vibrava,Graveler,31,5,0,86.1
4,Combusken,Porygon2,Loudred,Donphan,Electrike,Ivysaur,31,4,1,86.1
4,Miltank,Cacturne,Electrike,Pelipper,Golbat,Tentacool,31,5,0,86.1
4,Trapinch,Electrode,Dugtrio,Ninetales,Pidgey,Mantine,31,5,0,86.1
4,Exploud,Plusle,Donphan,Wartortle,Meganium,Trapinch,37,6,0,86.0
4,Raticate,Donphan,Swampert,Tentacruel,Jolteon,Vaporeon,37,4,2,86.0
4,Loudred,Vaporeon,Whismur,Exploud,Voltorb,Slowbro,37,6,0,86.0
4,Quilava,Cacnea,Crobat,Donphan,Cacturne,Phanpy,37,6,0,86.0
4,Xatu,Jolteon,Meganium,Pikachu,Cacnea,Persian,37,6,0,86.0
4,Electrode,Onix,Golduck,Flareon,Flaaffy,Combusken,37,6,0,86.0
4,Combusken,Crobat,Graveler,Minun,Flaaffy,Plusle,37,6,0,86.0
4,Vigoroth,Charmeleon,Voltorb,Jolteon,Dugtrio,Quilava,37,6,0,86.0
4,Donphan,Trapinch,Magmar,Crobat,Marill,Staryu,37,6,0,86.0
4,Staryu,Voltorb,Xatu,Exeggcute,Cacturne,Pupitar,37,6,0,86.0
4,Geodude,Crobat,Swampert,Gloom,Electrode,Jolteon,37,5,1,86.0
4,Exploud,Bayleef,Raticate,Loudred,Golbat,Meganium,37,6,0,86.0
4,Gloom,Xatu,Electabuzz,Dugtrio,Magnemite,Slowpoke,37,6,0,86.0
4,Oddish,Persian,Geodude,Donphan,Gloom,Flaaffy,37,5,1,86.0
4,Psyduck,Pidgeotto,Larvitar,Tentacruel,Flareon,Exploud,37,6,0,86.0
4,Flareon,Hoothoot,Magmar,Donphan,Natu,Pidgeotto,37,6,0,86.0
4,Exploud,Smeargle,Natu,Gloom,Vibrava,Tentacruel,37,6,0,86.0
4,Staryu,Persian,Flareon,Xatu,Combusken,Camerupt,37,6,0,86.0
4,Persian,Tentacruel,Meganium,Jolteon,Croconaw,Pupitar,43,7,0,86.0
4,Spearow,Electrode,Donphan,Dugtrio,Slugma,Meganium,43,7,0,86.0
4,Dugtrio,Loudred,Cubone,Slowbro,Tentacool,Spearow,30,5,0,85.7
4,Numel,Electabuzz,Croconaw,Jolteon,Donphan,Ivysaur,30,5,0,85.7
4,Electrode,Exploud,Pikachu,Voltorb,Magmar,Xatu,30,5,0,85.7
4,Mantine,Magmar,Sandshrew,Exploud,Xatu,Voltorb,36,2,4,85.7
4,Flareon,Crobat,Voltorb,Quilava,Pupitar,Wartortle,36,5,1,85.7
4,Eevee,Magmar,Staryu,Exeggutor,Cacturne,Electrike,42,7,0,85.7
4,Pidgey,Numel,Vaporeon,Blaziken,Meganium,Dugtrio,30,5,0,85.7
4,Persian,Slowbro,Slugma,Quilava,Golbat,Pelipper,30,5,0,85.7
4,Electabuzz,Electrode,Crobat,Minun,Marill,Miltank,36,6,0,85.7
4,Geodude,Magmar,Tentacruel,Porygon2,Wartortle,Xatu,30,5,0,85.7
4,Flareon,Vaporeon,Chansey,Electrode,Smeargle,Dugtrio,30,5,0,85.7
4,Flareon,Mareep,Meganium,Pidgeotto,Xatu,Vulpix,30,5,0,85.7
4,Pupitar,Xatu,Tentacruel,Donphan,Electrode,Magikarp,42,6,1,85.7
4,Xatu,Electrode,Exploud,Electrike,Marshtomp,Dugtrio,36,6,0,85.7
4,Camerupt,Pelipper,Xatu,Voltorb,Tentacruel,Flareon,30,4,1,85.7
4,Cacturne,Persian,Pelipper,Whismur,Electrike,Flareon,36,6,0,85.7
4,Meganium,Wartortle,Exploud,Larvitar,Oddish,Donphan,30,4,1,85.7
4,Girafarig,Flareon,Growlithe,Exeggcute,Meganium,Golduck,36,6,0,85.7
4,Dugtrio,Natu,Crobat,Magnemite,Loudred,Tentacruel,30,5,0,85.7
4,Camerupt,Electrike,Pidgeotto,Golduck,Blaziken,Magnemite,30,5,0,85.7
4,Donphan,Pupitar,Electabuzz,Lileep,Magikarp,Loudred,36,5,1,85.7
4,Electrike,Vigoroth,Pelipper,Meganium,Cubone,Vaporeon,36,6,0,85.7
4,Loudred,Magmar,Exploud,Flaaffy,Pelipper,Flareon,30,4,1,85.7
4,Raticate,Magmar,Electrode,Vaporeon,Meowth,Wartortle,36,6,0,85.7
4,Vaporeon,Tentacool,Pelipper,Donphan,Slowbro,Trapinch,30,5,0,85.7
4,Meowth,Slowbro,Magmar,Crobat,Persian,Sandshrew,36,6,0,85.7
4,Quilava,Magmar,Electrode,Vaporeon,Growlithe,Meganium,36,6,0,85.7
4,Chansey,Swampert,Exploud,Mantine,Combusken,Cacturne,30,4,1,85.7
4,Camerupt,Exeggutor,Electabuzz,Combusken,Charmeleon,Persian,30,5,0,85.7
4,Persian,Tentacruel,Exploud,Raticate,Porygon2,Meowth,30,5,0,85.7
4,Electabuzz,Donphan,Sunflora,Combusken,Vaporeon,Gloom,36,6,0,85.7
4,Persian,Electrike,Pelipper,Natu,Golduck,Flaaffy,30,5,0,85.7
4,Vibrava,Flaaffy,Trapinch,Cacturne,Xatu,Wingull,30,5,0,85.7
4,Electrode,Swampert,Grovyle,Magmar,Exeggutor,Loudred,48,8,0,85.7
4,Marshtomp,Loudred,Electrode,Slowbro,Camerupt,Golbat,42,7,0,85.7
4,Vaporeon,Graveler,Croconaw,Persian,Pidgeotto,Tentacruel,36,4,2,85.7
4,Voltorb,Pelipper,Larvitar,Exploud,Sunflora,Loudred,36,3,3,85.7
4,Porygon2,Tentacruel,Phanpy,Meowth,Electrode,Ninetales,30,5,0,85.7
4,Flareon,Golduck,Vaporeon,Golbat,Vigoroth,Charmeleon,30,5,0,85.7
4,Smeargle,Numel,Dugtrio,Exploud,Spearow,Electabuzz,36,6,0,85.7
4,Magmar,Vaporeon,Exeggcute,Mareep,Ninetales,Flareon,30,5,0,85.7
4,Ponyta,Donphan,Vaporeon,Combusken,Zubat,Persian,36,5,1,85.7
4,Oddish,Donphan,Loudred,Cacnea,Vaporeon,Pupitar,36,6,0,85.7
4,Graveler,Vigoroth,Exploud,Dugtrio,Natu,Cacturne,30,5,0,85.7
4,Cacturne,Numel,Slowbro,Charmeleon,Ninetales,Exploud,30,5,0,85.7
4,Ivysaur,Electrike,Golduck,Girafarig,Combusken,Crobat,41,7,0,85.4
4,Psyduck,Crobat,Swampert,Cacturne,Exploud,Persian,41,7,0,85.4
4,Meganium,Cacturne,Flareon,Ivysaur,Crobat,Vaporeon,35,6,0,85.4
4,Crobat,Donphan,Ponyta,Plusle,Jolteon,Marshtomp,35,6,0,85.4
4,Porygon2,Marshtomp,Exploud,Jolteon,Flaaffy,Slowbro,35,6,0,85.4
4,Magnemite,Grovyle,Persian,Magmar,Marill,Ninetales,35,6,0,85.4
4,Minun,Miltank,Exploud,Pupitar,Gloom,Spearow,35,6,0,85.4
4,Meganium,Vaporeon,Ivysaur,Blaziken,Slowbro,Tentacool,35,5,1,85.4
4,Growlithe,Electrike,Pelipper,Donphan,Flareon,Jolteon,35,5,1,85.4
4,Cacnea,Crobat,Exploud,Marill,Vibrava,Xatu,35,5,1,85.4
4,Sunflora,Persian,Tentacruel,Donphan,Loudred,Eevee,35,6,0,85.4
4,Wingull,Eevee,Crobat,Porygon2,Blaziken,Donphan,35,6,0,85.4
4,Meganium,Magby,Larvitar,Donphan,Combusken,Cacturne,35,6,0,85.4
4,Crobat,Miltank,Electrike,Electabuzz,Elekid,Golduck,35,6,0,85.4
4,Mareep,Cacturne,Golbat,Exploud,Flareon,Quilava,35,6,0,85.4
4,Electabuzz,Wingull,Cubone,Ponyta,Onix,Exploud,35,5,1,85.4
4,Persian,Loudred,Lileep,Ivysaur,Growlithe,Pidgeotto,35,5,1,85.4
4,Electrike,Phanpy,Gloom,Xatu,Minun,Smeargle,35,6,0,85.4
4,Xatu,Vaporeon,Vulpix,Camerupt,Exeggcute,Growlithe,35,6,0,85.4
4,Hoothoot,Oddish,Electabuzz,Exploud,Flareon,Golbat,35,5,1,85.4
4,Magnemite,Donphan,Meganium,Miltank,Onix,Flareon,35,4,2,85.4
4,Gloom,Vaporeon,Electabuzz,Exeggcute,Cacturne,Combusken,35,6,0,85.4
4,Vibrava,Tentacruel,Meganium,Whismur,Electabuzz,Mareep,35,6,0,85.4
4,Diglett,Staryu,Miltank,Golduck,Jolteon,Slowbro,35,6,0,85.4
4,Golbat,Cacturne,Vibrava,Natu,Ponyta,Tentacruel,35,5,1,85.4
4,Vaporeon,Xatu,Staryu,Magmar,Pidgey,Lileep,35,6,0,85.4
4,Electrode,Flaaffy,Meganium,Ivysaur,Marshtomp,Xatu,35,5,1,85.4
4,Dugtrio,Flaaffy,Electabuzz,Growlithe,Blaziken,Pidgeotto,35,6,0,85.4
4,Magnemite,Gloom,Girafarig,Crobat,Slowbro,Combusken,35,6,0,85.4
4,Miltank,Donphan,Pelipper,Elekid,Dugtrio,Xatu,35,6,0,85.4
4,Slowpoke,Exploud,Raticate,Tentacruel,Flareon,Eevee,35,6,0,85.4
4,Charmeleon,Minun,Xatu,Bayleef,Blaziken,Dugtrio,35,6,0,85.4
4,Magmar,Golbat,Plusle,Blaziken,Pidgeotto,Jolteon,35,4,2,85.4
4,Xatu,Golbat,Crobat,Miltank,Camerupt,Pidgey,35,6,0,85.4
4,Electrike,Phanpy,Exeggutor,Pelipper,Loudred,Smeargle,35,6,0,85.4
4,Flareon,Cacnea,Electrike,Tentacruel,Sunkern,Pelipper,35,6,0,85.4
4,Jolteon,Meganium,Pelipper,Blaziken,Sunflora,Magmar,35,5,1,85.4
4,Larvitar,Tentacool,Gloom,Flareon,Whismur,Donphan,29,5,0,85.3
4,Loudred,Miltank,Electrike,Pelipper,Crobat,Pidgey,29,5,0,85.3
4,Crobat,Xatu,Girafarig,Persian,Psyduck,Geodude,29,5,0,85.3
4,Crobat,Gloom,Charmeleon,Chansey,Combusken,Flaaffy,29,5,0,85.3
4,Persian,Tentacruel,Porygon2,Slugma,Voltorb,Exploud,29,5,0,85.3
4,Meganium,Pidgey,Jolteon,Donphan,Chansey,Growlithe,29,5,0,85.3
4,Persian,Vaporeon,Golduck,Graveler,Smeargle,Swampert,29,5,0,85.3
4,Porygon2,Persian,Slowbro,Ninetales,Growlithe,Magby,29,5,0,85.3
4,Ninetales,Phanpy,Cubone,Xatu,Donphan,Mantine,29,5,0,85.3
4,Electabuzz,Growlithe,Exploud,Ponyta,Magikarp,Camerupt,29,5,0,85.3
4,Pupitar,Exploud,Vulpix,Cacturne,Phanpy,Diglett,29,5,0,85.3
4,Elekid,Golduck,Donphan,Xatu,Minun,Jolteon,29,4,1,85.3
4,Chansey,Electrode,Pelipper,Charmeleon,Golduck,Exploud,40,5,2,85.1
4,Flareon,Marshtomp,Crobat,Miltank,Elekid,Meganium,40,6,1,85.1
4,Sunflora,Electabuzz,Cacturne,Flareon,Exeggutor,Mantine,40,7,0,85.1
4,Porygon2,Charmeleon,Cacturne,Eevee,Blaziken,Electabuzz,34,6,0,85.0
4,Smeargle,Raticate,Golduck,Exploud,Xatu,Trapinch,34,5,1,85.0
4,Donphan,Electrike,Porygon2,Golbat,Swampert,Gloom,34,6,0,85.0
4,Wartortle,Onix,Ninetales,Exeggutor,Xatu,Magmar,34,6,0,85.0
4,Gloom,Jolteon,Ivysaur,Pidgey,Slowbro,Dugtrio,34,6,0,85.0
4,Vigoroth,Exeggcute,Electabuzz,Camerupt,Blaziken,Xatu,34,6,0,85.0
4,Gloom,Charmeleon,Porygon2,Crobat,Persian,Pikachu,34,6,0,85.0
4,Golduck,Pelipper,Loudred,Cacturne,Vigoroth,Charmeleon,34,6,0,85.0
4,Charmeleon,Xatu,Sandshrew,Hoothoot,Raticate,Crobat,34,6,0,85.0
4,Quilava,Electabuzz,Slowpoke,Meganium,Persian,Cubone,34,6,0,85.0
4,Vigoroth,Camerupt,Donphan,Blaziken,Electrike,Graveler,34,6,0,85.0
4,Exploud,Voltorb,Trapinch,Smeargle,Xatu,Dugtrio,34,6,0,85.0
4,Pelipper,Golduck,Mareep,Exploud,Camerupt,Vibrava,34,5,1,85.0
4,Donphan,Raticate,Ninetales,Golduck,Vulpix,Gloom,34,6,0,85.0
4,Tentacruel,Sunkern,Pelipper,Vaporeon,Exploud,Golduck,34,3,3,85.0
4,Flareon,Cubone,Crobat,Oddish,Combusken,Vulpix,34,6,0,85.0
4,Flaaffy,Slowbro,Jolteon,Natu,Exeggutor,Whismur,34,5,1,85.0
4,Minun,Jolteon,Trapinch,Gloom,Phanpy,Ninetales,34,6,0,85.0
4,Cubone,Xatu,Jolteon,Ponyta,Ninetales,Vigoroth,34,6,0,85.0
4,Lileep,Magikarp,Jolteon,Persian,Slugma,Vaporeon,34,6,0,85.0
4,Exploud,Voltorb,Charmeleon,Donphan,Croconaw,Magmar,34,5,1,85.0
4,Gloom,Golduck,Plusle,Slowbro,Quilava,Magnemite,34,6,0,85.0
4,Blaziken,Donphan,Loudred,Sandshrew,Ninetales,Pupitar,34,4,2,85.0
4,Jolteon,Cacturne,Electrike,Ponyta,Electrode,Donphan,34,6,0,85.0
4,Exeggutor,Gloom,Plusle,Raticate,Ninetales,Minun,34,6,0,85.0
4,Jolteon,Wingull,Swampert,Exploud,Grovyle,Tentacruel,34,5,1,85.0
4,Charmeleon,Plusle,Persian,Sunflora,Jolteon,Meganium,34,6,0,85.0
4,Loudred,Camerupt,Ponyta,Crobat,Pelipper,Spearow,34,6,0,85.0
4,Vibrava,Miltank,Magby,Cacturne,Flaaffy,Minun,34,6,0,85.0
4,Golduck,Jolteon,Natu,Electabuzz,Psyduck,Swampert,34,6,0,85.0
4,Vaporeon,Cacturne,Geodude,Donphan,Plusle,Golduck,34,6,0,85.0
4,Magnemite,Voltorb,Electrike,Porygon2,Vibrava,Pelipper,34,6,0,85.0
4,Flareon,Electrode,Jolteon,Golbat,Charmeleon,Voltorb,34,4,2,85.0
4,Flareon,Miltank,Phanpy,Cacturne,Jolteon,Meganium,34,6,0,85.0
4,Eevee,Voltorb,Jolteon,Donphan,Dugtrio,Numel,34,5,1,85.0
4,Chansey,Cubone,Crobat,Flaaffy,Ninetales,Pelipper,34,6,0,85.0
4,Lileep,Magmar,Diglett,Wartortle,Golduck,Electabuzz,28,5,0,84.8
4,Numel,Magmar,Miltank,Growlithe,Flareon,Crobat,28,4,1,84.8
4,Tentacruel,Voltorb,Mantine,Magnemite,Loudred,Ponyta,28,5,0,84.8
4,Smeargle,Lileep,Flaaffy,Golduck,Exeggutor,Vibrava,28,5,0,84.8
4,Xatu,Loudred,Charmeleon,Eevee,Electrode,Marill,28,5,0,84.8
4,Raticate,Dugtrio,Slowbro,Chansey,Flareon,Lileep,28,5,0,84.8
4,Meganium,Swampert,Loudred,Quilava,Tentacruel,Graveler,28,5,0,84.8
4,Jolteon,Croconaw,Magmar,Zubat,Vaporeon,Crobat,28,5,0,84.8
4,Natu,Donphan,Xatu,Phanpy,Trapinch,Crobat,28,5,0,84.8
4,Swampert,Flaaffy,Graveler,Slowbro,Pelipper,Gloom,28,5,0,84.8
4,Charmeleon,Voltorb,Golduck,Jolteon,Electabuzz,Xatu,39,7,0,84.8
4,Zubat,Dugtrio,Sunflora,Jolteon,Xatu,Porygon2,39,7,0,84.8
4,Quilava,Vaporeon,Phanpy,Meowth,Blaziken,Xatu,39,7,0,84.8
4,Xatu,Pidgeotto,Electrode,Girafarig,Tentacruel,Golduck,39,7,0,84.8
4,Sunflora,Exploud,Girafarig,Ivysaur,Magnemite,Loudred,39,6,1,84.8
4,Electabuzz,Spearow,Gloom,Meganium,Persian,Magnemite,39,7,0,84.8
4,Chansey,Donphan,Meganium,Exploud,Crobat,Smeargle,39,7,0,84.8
4,Phanpy,Electabuzz,Exploud,Pidgeotto,Crobat,Raticate,39,7,0,84.8
4,Psyduck,Miltank,Chansey,Electabuzz,Loudred,Cacturne,39,7,0,84.8
4,Larvitar,Natu,Exploud,Meganium,Pelipper,Girafarig,33,6,0,84.6
