Pokemon1,Pokemon2,Winrate_Together,Avg_Base_Winrate,Synergy_Delta,Sample_Size
Ivysaur,Diglett,40.64,45.84,-5.19,69
Pupitar,Combusken,40.61,45.8,-5.19,71
Gloom,Bayleef,41.66,46.86,-5.2,85
Magnemite,Vigoroth,40.75,45.96,-5.21,63
Spearow,Slowpoke,39.19,44.39,-5.21,66
Grovyle,Oddish,39.3,44.52,-5.21,79
Larvitar,Oddish,35.97,41.2,-5.22,55
Pidgeotto,Zubat,40.91,46.14,-5.23,73
Whismur,Slugma,40.15,45.39,-5.23,71
Pupitar,Diglett,40.03,45.25,-5.23,84
Trapinch,Mareep,37.54,42.78,-5.24,90
Phanpy,Diglett,39.25,44.5,-5.25,74
Chansey,Onix,38.33,43.58,-5.25,59
Gloom,Hoothoot,41.7,46.95,-5.25,82
Bayleef,Sunkern,35.37,40.63,-5.26,75
Geodude,Elekid,37.51,42.77,-5.26,67
Phanpy,Magby,39.31,44.58,-5.27,75
Slugma,Raticate,39.72,45.0,-5.28,82
Lileep,Larvitar,43.04,48.32,-5.28,81
Trapinch,Geodude,38.72,43.99,-5.28,66
Gloom,Oddish,40.64,45.92,-5.28,75
Ponyta,Numel,40.85,46.13,-5.28,75
Whismur,Slowpoke,37.65,42.94,-5.29,62
Whismur,Diglett,38.55,43.84,-5.29,86
Pupitar,Vulpix,38.27,43.56,-5.29,77
Charmeleon,Wingull,39.74,45.05,-5.3,74
Raticate,Exeggcute,39.21,44.52,-5.31,75
Grovyle,Eevee,39.25,44.55,-5.31,64
Cubone,Sunkern,37.02,42.34,-5.31,85
Bayleef,Numel,36.53,41.85,-5.32,71
Pupitar,Oddish,39.0,44.33,-5.32,83
Staryu,Zubat,41.22,46.53,-5.32,78
Vigoroth,Pidgey,38.12,43.45,-5.33,66
Natu,Eevee,38.81,44.14,-5.33,58
Vigoroth,Zubat,36.95,42.28,-5.33,67
Gloom,Larvitar,41.64,46.98,-5.34,59
Phanpy,Wartortle,41.23,46.57,-5.34,86
Slugma,Chansey,39.01,44.36,-5.34,72
Swampert,Meowth,39.44,44.78,-5.34,73
Wartortle,Tentacool,37.01,42.37,-5.35,63
Gloom,Wingull,40.43,45.78,-5.35,64
Raticate,Psyduck,37.7,43.06,-5.36,81
Minun,Diglett,39.66,45.02,-5.36,79
Grovyle,Vulpix,38.39,43.75,-5.36,81
Mantine,Eevee,40.29,45.67,-5.38,72
Grovyle,Larvitar,40.18,45.57,-5.39,65
Loudred,Magby,41.38,46.77,-5.39,68
Ponyta,Bayleef,40.9,46.29,-5.39,80
Vigoroth,Combusken,38.37,43.76,-5.39,75
Quilava,Sunflora,40.91,46.3,-5.39,70
Quilava,Bayleef,38.89,44.29,-5.4,77
Growlithe,Cacnea,40.41,45.8,-5.4,71
Gloom,Sunkern,40.06,45.48,-5.42,60
Ponyta,Phanpy,43.37,48.78,-5.42,68
Trapinch,Bayleef,37.81,43.22,-5.42,73
Quilava,Magby,38.94,44.36,-5.42,65
Swampert,Hoothoot,40.68,46.09,-5.42,72
Exeggcute,Hoothoot,37.74,43.16,-5.42,63
Meganium,Zubat,41.67,47.1,-5.43,76
Raticate,Vigoroth,39.24,44.66,-5.43,79
Electrike,Vulpix,41.1,46.55,-5.44,67
Croconaw,Pidgey,38.73,44.18,-5.45,76
Quilava,Cacnea,38.3,43.77,-5.47,78
Electrike,Larvitar,42.89,48.36,-5.48,69
Smeargle,Diglett,38.24,43.72,-5.48,74
Graveler,Sunkern,39.31,44.79,-5.48,73
Girafarig,Eevee,40.55,46.03,-5.48,55
Magnemite,Elekid,39.25,44.75,-5.49,74
Geodude,Bayleef,37.29,42.78,-5.49,68
Cubone,Geodude,38.99,44.48,-5.49,84
Quilava,Whismur,40.62,46.12,-5.5,68
Swampert,Magby,40.58,46.08,-5.5,80
Smeargle,Slugma,39.77,45.27,-5.5,71
Chansey,Voltorb,37.94,43.45,-5.51,68
Croconaw,Cubone,40.13,45.64,-5.51,70
Magnemite,Combusken,39.79,45.3,-5.51,80
Blaziken,Vulpix,39.16,44.67,-5.51,89
Swampert,Eevee,39.58,45.11,-5.53,76
Magnemite,Wingull,38.13,43.67,-5.54,78
Mantine,Numel,40.85,46.41,-5.56,77
Wartortle,Cacnea,37.98,43.55,-5.57,68
Marill,Cacnea,35.93,41.5,-5.57,82
Plusle,Whismur,41.85,47.44,-5.58,56
Voltorb,Combusken,37.61,43.19,-5.58,74
Magnemite,Magby,39.25,44.83,-5.58,71
Swampert,Marill,40.42,46.02,-5.6,75
Magnemite,Onix,39.92,45.52,-5.6,66
Grovyle,Zubat,38.91,44.52,-5.61,86
Exeggcute,Voltorb,38.08,43.7,-5.62,65
Magnemite,Meowth,37.9,43.53,-5.63,81
Minun,Numel,39.24,44.87,-5.63,91
Voltorb,Tentacool,35.3,40.94,-5.64,73
Mantine,Meowth,39.71,45.34,-5.64,75
Voltorb,Slowpoke,36.11,41.75,-5.64,81
Pidgeotto,Pidgey,41.66,47.31,-5.65,78
Golbat,Magikarp,38.18,43.83,-5.65,70
Charmeleon,Chansey,41.25,46.92,-5.67,73
Loudred,Pikachu,41.48,47.16,-5.68,67
Sunflora,Geodude,39.11,44.79,-5.68,75
Combusken,Slowpoke,35.97,41.65,-5.68,83
Smeargle,Raticate,39.48,45.17,-5.69,75
Onix,Elekid,37.07,42.77,-5.7,83
Pidgeotto,Chansey,42.17,47.87,-5.7,77
Chansey,Mareep,36.66,42.36,-5.71,79
Vigoroth,Magby,37.58,43.29,-5.71,74
Quilava,Pikachu,39.04,44.75,-5.71,71
Bayleef,Elekid,36.28,42.0,-5.72,81
Natu,Slowpoke,38.42,44.14,-5.72,71
Swampert,Croconaw,42.2,47.94,-5.73,52
Sunflora,Slowpoke,37.39,43.12,-5.73,70
Ivysaur,Exeggcute,41.16,46.89,-5.73,67
Slugma,Vigoroth,39.03,44.76,-5.73,86
Magby,Cacnea,35.82,41.56,-5.74,80
Exeggcute,Onix,38.09,43.83,-5.74,61
Plusle,Cacnea,39.34,45.08,-5.74,69
Wartortle,Onix,39.1,44.84,-5.75,66
Croconaw,Marill,38.19,43.95,-5.76,81
Raticate,Trapinch,38.91,44.67,-5.76,81
Whismur,Chansey,38.87,44.64,-5.77,66
Plusle,Marshtomp,38.9,44.67,-5.77,72
Slugma,Sunkern,36.41,42.17,-5.77,86
Bayleef,Oddish,35.31,41.08,-5.77,74
Charmeleon,Numel,40.19,45.97,-5.77,62
Voltorb,Numel,36.72,42.49,-5.77,74
Chansey,Meowth,35.81,41.59,-5.77,70
Cubone,Psyduck,37.55,43.32,-5.77,73
Sandshrew,Onix,38.55,44.34,-5.79,57
Charmeleon,Psyduck,39.94,45.73,-5.79,74
Spearow,Chansey,40.29,46.09,-5.81,78
Grovyle,Croconaw,41.57,47.38,-5.81,79
Phanpy,Chansey,39.5,45.3,-5.81,79
Raticate,Hoothoot,37.73,43.55,-5.82,62
Wartortle,Numel,38.09,43.91,-5.83,79
Plusle,Pidgey,40.01,45.84,-5.84,63
Sandshrew,Hoothoot,37.82,43.66,-5.84,79
Wartortle,Vulpix,36.53,42.38,-5.85,60
Magnemite,Mareep,38.46,44.31,-5.85,78
Magnemite,Pikachu,39.36,45.22,-5.86,63
Growlithe,Zubat,39.53,45.4,-5.87,72
Chansey,Wingull,35.85,41.73,-5.88,81
Loudred,Whismur,42.65,48.53,-5.88,61
Quilava,Exeggcute,39.46,45.34,-5.89,68
Exeggcute,Psyduck,36.76,42.67,-5.91,75
Wartortle,Psyduck,37.77,43.68,-5.91,81
Plusle,Oddish,38.75,44.67,-5.92,86
Slugma,Wingull,36.55,42.48,-5.93,80
Slowpoke,Zubat,34.25,40.18,-5.93,81
Growlithe,Magikarp,37.63,43.56,-5.93,82
Voltorb,Meowth,35.49,41.42,-5.93,74
Growlithe,Voltorb,41.03,46.97,-5.94,87
Minun,Tentacool,37.38,43.32,-5.94,85
Meganium,Larvitar,42.21,48.15,-5.94,64
Onix,Pidgey,37.07,43.02,-5.95,63
Numel,Psyduck,35.5,41.45,-5.95,64
Smeargle,Hoothoot,37.87,43.81,-5.95,60
Magnemite,Raticate,40.26,46.2,-5.95,67
Bayleef,Psyduck,35.66,41.61,-5.96,68
Meganium,Magby,42.14,48.1,-5.97,70
Smeargle,Sunkern,36.37,42.34,-5.97,72
Cubone,Diglett,37.74,43.71,-5.97,82
Grovyle,Sunkern,38.08,44.07,-5.99,62
Trapinch,Larvitar,37.35,43.34,-5.99,68
Slugma,Voltorb,38.2,44.2,-5.99,76
Vigoroth,Marshtomp,36.27,42.28,-6.0,79
Pidgey,Magby,36.32,42.33,-6.0,83
Raticate,Larvitar,37.58,43.58,-6.0,85
Raticate,Geodude,38.23,44.23,-6.0,67
Croconaw,Meowth,36.7,42.72,-6.01,64
Pidgey,Mareep,35.78,41.8,-6.02,74
Slugma,Magikarp,34.77,40.79,-6.02,81
Exeggcute,Pikachu,37.51,43.53,-6.02,61
Cubone,Combusken,38.22,44.26,-6.03,71
Croconaw,Diglett,37.89,43.94,-6.04,77
Sandshrew,Psyduck,37.13,43.17,-6.04,66
Slugma,Cacnea,36.98,43.03,-6.05,75
Sandshrew,Diglett,37.5,43.56,-6.06,85
Gloom,Eevee,39.9,45.97,-6.06,77
Chansey,Elekid,36.73,42.8,-6.07,65
Marill,Wingull,34.84,40.94,-6.1,71
Pidgey,Diglett,36.14,42.25,-6.1,61
Pidgeotto,Oddish,40.04,46.14,-6.1,80
Magnemite,Eevee,37.76,43.86,-6.1,65
Staryu,Tentacool,39.64,45.76,-6.11,56
Pupitar,Sunkern,37.77,43.88,-6.11,72
Natu,Larvitar,39.04,45.16,-6.11,90
Larvitar,Bayleef,36.02,42.13,-6.11,73
Numel,Cacnea,35.21,41.33,-6.12,75
Zubat,Sunkern,33.58,39.7,-6.12,75
Loudred,Zubat,39.64,45.77,-6.12,74
Trapinch,Hoothoot,37.19,43.31,-6.12,89
Eevee,Zubat,34.06,40.19,-6.12,79
Raticate,Combusken,37.86,44.0,-6.14,80
Magby,Marill,35.95,42.09,-6.15,73
Bayleef,Slowpoke,34.95,41.11,-6.16,69
Elekid,Slowpoke,34.94,41.1,-6.16,67
Larvitar,Numel,35.81,41.97,-6.16,73
Sunflora,Pidgey,38.09,44.26,-6.17,72
Sandshrew,Geodude,38.17,44.34,-6.17,60
Slugma,Meowth,36.16,42.33,-6.17,77
Minun,Bayleef,38.85,45.03,-6.18,79
Larvitar,Mareep,35.5,41.69,-6.18,83
Whismur,Elekid,37.64,43.83,-6.19,69
Croconaw,Marshtomp,36.81,43.0,-6.19,70
Croconaw,Mareep,37.3,43.49,-6.19,76
Vigoroth,Marill,37.04,43.23,-6.19,88
Blaziken,Larvitar,40.29,46.49,-6.2,79
Graveler,Magikarp,37.21,43.41,-6.2,71
Ponyta,Chansey,40.89,47.09,-6.2,65
Magby,Vulpix,34.18,40.38,-6.2,79
Diglett,Numel,35.65,41.84,-6.2,76
Pikachu,Hoothoot,36.36,42.56,-6.21,71
Cubone,Chansey,38.31,44.52,-6.21,81
Phanpy,Combusken,38.8,45.05,-6.24,76
Plusle,Larvitar,39.47,45.73,-6.25,79
Smeargle,Pidgey,37.72,43.97,-6.25,89
Camerupt,Meowth,39.33,45.58,-6.25,63
Pidgey,Zubat,35.07,41.32,-6.25,83
Smeargle,Marshtomp,36.53,42.78,-6.26,68
Swampert,Oddish,38.8,45.07,-6.27,76
Larvitar,Wingull,34.78,41.05,-6.27,67
Hoothoot,Meowth,34.6,40.88,-6.27,76
Minun,Wingull,37.67,43.95,-6.28,89
Tentacruel,Pupitar,46.46,52.74,-6.28,89
Hoothoot,Psyduck,35.42,41.7,-6.28,71
Growlithe,Oddish,39.12,45.39,-6.28,60
Cubone,Marshtomp,36.49,42.78,-6.29,64
Smeargle,Cacnea,36.91,43.2,-6.29,75
Graveler,Bayleef,39.88,46.17,-6.29,91
Grovyle,Vigoroth,40.35,46.66,-6.3,68
Marill,Zubat,34.76,41.09,-6.33,72
Camerupt,Larvitar,40.59,46.92,-6.33,56
Vigoroth,Cacnea,36.36,42.69,-6.33,63
Raticate,Eevee,36.23,42.56,-6.34,67
Quilava,Elekid,37.93,44.28,-6.35,80
Pupitar,Eevee,38.01,44.36,-6.35,80
Magnemite,Sunkern,37.01,43.38,-6.36,73
Wartortle,Pidgey,37.95,44.31,-6.36,78
Quilava,Magikarp,35.16,41.52,-6.37,84
Diglett,Oddish,34.69,41.07,-6.38,81
Raticate,Onix,37.85,44.23,-6.38,66
Raticate,Cacnea,36.54,42.94,-6.39,83
Wartortle,Marill,37.69,44.09,-6.39,80
Onix,Pikachu,36.84,43.24,-6.4,68
Exeggutor,Larvitar,43.3,49.7,-6.4,78
Pidgey,Cacnea,35.33,41.73,-6.4,71
Ivysaur,Zubat,38.5,44.91,-6.41,68
Raticate,Marshtomp,36.11,42.52,-6.41,89
Chansey,Diglett,36.38,42.8,-6.42,61
Magnemite,Voltorb,38.97,45.39,-6.42,69
Whismur,Cubone,39.13,45.55,-6.42,72
Mantine,Wingull,39.06,45.49,-6.43,66
Graveler,Meowth,38.51,44.95,-6.43,67
Hoothoot,Numel,35.5,41.94,-6.44,69
Spearow,Sunkern,37.47,43.91,-6.45,76
Growlithe,Wingull,38.8,45.25,-6.45,78
Whismur,Geodude,38.16,44.61,-6.45,76
Sandshrew,Zubat,36.19,42.64,-6.45,71
Natu,Zubat,37.65,44.11,-6.46,78
Voltorb,Vulpix,34.49,40.95,-6.46,77
Pikachu,Zubat,35.08,41.55,-6.47,61
Diglett,Marshtomp,34.6,41.06,-6.47,67
Mareep,Marshtomp,34.16,40.62,-6.47,82
Croconaw,Voltorb,38.08,44.58,-6.5,66
Onix,Diglett,36.28,42.77,-6.5,63
Pidgeotto,Vulpix,38.87,45.37,-6.5,79
Pikachu,Mareep,35.53,42.03,-6.5,76
Chansey,Marill,36.31,42.82,-6.51,63
Pupitar,Sunflora,40.76,47.27,-6.51,69
Sandshrew,Bayleef,37.06,43.57,-6.51,62
Golbat,Sunkern,38.71,45.22,-6.51,70
Pikachu,Larvitar,36.07,42.59,-6.52,72
Magby,Sunkern,34.19,40.7,-6.52,78
Grovyle,Marill,38.91,45.46,-6.55,85
Vigoroth,Onix,37.44,43.98,-6.55,70
Cubone,Wingull,36.06,42.64,-6.57,78
Gloom,Slowpoke,39.39,45.96,-6.57,65
Grovyle,Meowth,37.62,44.23,-6.6,76
Geodude,Hoothoot,36.27,42.87,-6.6,71
Natu,Sunkern,37.04,43.66,-6.61,82
Magnemite,Marshtomp,37.2,43.81,-6.61,72
Larvitar,Eevee,34.61,41.23,-6.62,82
Elekid,Sunkern,34.0,40.62,-6.62,73
Trapinch,Magikarp,33.84,40.46,-6.62,74
Wartortle,Mareep,37.0,43.63,-6.63,85
Elekid,Zubat,34.43,41.07,-6.64,87
Minun,Mareep,37.94,44.58,-6.64,66
Natu,Sandshrew,39.91,46.59,-6.68,70
Sunflora,Psyduck,36.95,43.62,-6.68,83
Growlithe,Spearow,42.93,49.61,-6.69,58
Diglett,Wingull,34.23,40.92,-6.69,72
Smeargle,Elekid,37.02,43.72,-6.7,68
Natu,Chansey,39.13,45.84,-6.7,51
Phanpy,Cubone,39.5,46.21,-6.71,75
Combusken,Cacnea,35.3,42.03,-6.73,75
Charmeleon,Geodude,40.16,46.89,-6.73,71
Cubone,Numel,36.82,43.55,-6.74,65
Elekid,Meowth,34.02,40.78,-6.75,85
Ponyta,Wingull,38.45,45.21,-6.76,71
Ivysaur,Tentacool,37.37,44.13,-6.76,84
Pidgey,Psyduck,35.1,41.86,-6.76,80
Electrike,Elekid,41.47,48.23,-6.77,59
Trapinch,Onix,37.22,43.99,-6.77,77
Smeargle,Mareep,36.51,43.28,-6.77,65
Ponyta,Eevee,38.62,45.39,-6.77,93
Spearow,Wingull,37.43,44.22,-6.78,74
Cubone,Meowth,35.7,42.49,-6.79,67
Magby,Numel,35.14,41.92,-6.79,98
Golbat,Pikachu,40.26,47.06,-6.8,74
Girafarig,Combusken,40.67,47.47,-6.8,70
Raticate,Oddish,35.71,42.52,-6.82,63
Trapinch,Magby,36.48,43.3,-6.82,57
Phanpy,Mareep,37.24,44.06,-6.82,65
Whismur,Magby,37.09,43.91,-6.82,57
Elekid,Psyduck,34.78,41.61,-6.83,88
Cubone,Trapinch,38.1,44.93,-6.83,77
Swampert,Tentacool,37.47,44.3,-6.83,62
Golbat,Zubat,38.83,45.66,-6.84,80
Sandshrew,Meowth,35.5,42.34,-6.84,66
Ponyta,Voltorb,40.09,46.93,-6.84,69
Whismur,Zubat,36.06,42.91,-6.85,72
Chansey,Larvitar,36.08,42.93,-6.85,71
Magby,Elekid,35.23,42.08,-6.85,90
Exeggcute,Bayleef,36.22,43.06,-6.85,83
Onix,Combusken,36.46,43.32,-6.86,81
Exeggcute,Meowth,34.96,41.84,-6.88,57
Spearow,Vulpix,36.71,43.59,-6.89,85
Slugma,Eevee,35.77,42.66,-6.89,68
Wartortle,Diglett,37.17,44.07,-6.9,59
Magnemite,Bayleef,37.84,44.75,-6.92,72
Raticate,Marill,36.55,43.47,-6.92,70
Whismur,Hoothoot,37.0,43.93,-6.93,56
Phanpy,Tentacool,35.85,42.8,-6.94,80
Trapinch,Diglett,36.27,43.22,-6.95,67
Whismur,Marill,36.9,43.85,-6.95,74
Croconaw,Oddish,36.06,43.0,-6.95,56
Larvitar,Marill,35.19,42.14,-6.95,80
Smeargle,Psyduck,36.37,43.33,-6.96,65
Pidgey,Marill,35.3,42.26,-6.96,68
Natu,Wingull,37.0,43.95,-6.96,71
Sandshrew,Cacnea,36.07,43.05,-6.97,85
Ninetales,Wingull,41.59,48.57,-6.98,81
Whismur,Numel,36.69,43.68,-6.99,72
Spearow,Voltorb,38.93,45.94,-7.0,86
Chansey,Cacnea,35.27,42.28,-7.01,73
Combusken,Tentacool,33.83,40.84,-7.01,86
Blaziken,Tentacool,37.64,44.66,-7.02,61
Cubone,Magby,36.77,43.79,-7.02,65
Cubone,Slugma,38.23,45.26,-7.03,73
Pikachu,Cacnea,34.92,41.95,-7.03,61
Wartortle,Eevee,36.14,43.18,-7.04,77
Numel,Tentacool,33.1,40.14,-7.04,74
Onix,Hoothoot,35.81,42.87,-7.06,62
Combusken,Larvitar,35.61,42.67,-7.06,87
Minun,Voltorb,38.59,45.67,-7.08,65
Trapinch,Numel,35.98,43.06,-7.08,80
Ivysaur,Vulpix,37.06,44.14,-7.08,62
Combusken,Oddish,34.53,41.62,-7.09,78
Smeargle,Oddish,35.7,42.79,-7.09,76
Onix,Meowth,34.46,41.55,-7.09,73
Magby,Wingull,33.91,41.0,-7.1,67
Trapinch,Meowth,34.9,42.0,-7.1,92
Vigoroth,Mareep,35.66,42.77,-7.11,80
Onix,Zubat,34.73,41.85,-7.12,75
Phanpy,Pidgey,37.62,44.75,-7.13,82
Camerupt,Pikachu,40.12,47.27,-7.14,66
Plusle,Slowpoke,37.55,44.7,-7.15,71
Sunflora,Wingull,35.77,42.94,-7.17,75
Marill,Elekid,34.84,42.01,-7.17,87
Natu,Vigoroth,39.06,46.24,-7.18,87
Psyduck,Oddish,33.48,40.68,-7.2,79
Trapinch,Pidgey,36.26,43.47,-7.21,75
Marill,Mareep,34.36,41.58,-7.21,73
Trapinch,Tentacool,34.3,41.52,-7.22,86
Mareep,Magikarp,31.58,38.8,-7.22,70
Mareep,Wingull,33.26,40.48,-7.23,72
Swampert,Vulpix,37.07,44.3,-7.24,83
Slugma,Geodude,37.09,44.33,-7.24,65
Onix,Eevee,34.65,41.88,-7.24,70
Magby,Bayleef,34.84,42.08,-7.25,87
Sandshrew,Elekid,36.31,43.56,-7.25,69
Loudred,Meowth,38.22,45.47,-7.25,58
Cubone,Onix,37.23,44.48,-7.25,74
Smeargle,Zubat,35.53,42.8,-7.26,77
Combusken,Zubat,34.35,41.62,-7.27,74
Croconaw,Bayleef,36.67,43.94,-7.27,66
Numel,Meowth,33.35,40.62,-7.27,86
Chansey,Combusken,36.07,43.35,-7.28,80
Swampert,Zubat,37.8,45.08,-7.28,67
Sandshrew,Magikarp,33.51,40.8,-7.29,66
Magby,Diglett,34.78,42.08,-7.3,79
Onix,Oddish,34.54,41.84,-7.3,80
Voltorb,Bayleef,35.35,42.65,-7.3,81
Pidgeotto,Wingull,38.68,45.99,-7.31,60
Grovyle,Wingull,37.06,44.37,-7.31,75
Sunflora,Bayleef,36.71,44.02,-7.31,72
Graveler,Eevee,37.95,45.27,-7.32,60
Blaziken,Eevee,38.15,45.47,-7.33,75
Mareep,Slowpoke,33.32,40.66,-7.34,70
Raticate,Sunkern,34.74,42.08,-7.34,77
Cubone,Bayleef,36.37,43.72,-7.34,71
Combusken,Hoothoot,35.29,42.64,-7.35,79
Onix,Magby,35.5,42.85,-7.35,63
Vigoroth,Oddish,34.92,42.28,-7.36,59
Vigoroth,Wingull,34.76,42.14,-7.37,72
Sandshrew,Magby,36.27,43.64,-7.37,60
Pidgeotto,Cacnea,39.17,46.55,-7.37,81
Trapinch,Oddish,34.9,42.29,-7.39,80
Marill,Meowth,33.39,40.8,-7.4,54
Magby,Psyduck,34.28,41.69,-7.41,68
Whismur,Wingull,35.35,42.76,-7.41,69
Smeargle,Meowth,35.08,42.5,-7.42,80
Golbat,Marshtomp,38.23,45.66,-7.42,69
Whismur,Mareep,35.98,43.39,-7.42,83
Voltorb,Elekid,35.21,42.64,-7.43,53
Geodude,Meowth,34.11,41.55,-7.44,67
Combusken,Pikachu,35.57,43.02,-7.45,76
Raticate,Slowpoke,35.1,42.56,-7.46,84
Vigoroth,Magikarp,32.98,40.45,-7.47,63
Wartortle,Slugma,38.15,45.62,-7.47,80
Geodude,Tentacool,33.59,41.07,-7.48,79
Cubone,Elekid,36.22,43.7,-7.49,71
Blaziken,Zubat,37.95,45.44,-7.49,70
Natu,Croconaw,39.47,46.97,-7.49,72
Grovyle,Cacnea,37.42,44.92,-7.51,80
Voltorb,Wingull,34.06,41.57,-7.51,71
Croconaw,Psyduck,36.03,43.55,-7.51,56
Magnemite,Marill,37.25,44.77,-7.52,81
Whismur,Sunkern,34.93,42.46,-7.53,72
Geodude,Eevee,34.34,41.88,-7.55,77
Phanpy,Onix,37.72,45.27,-7.55,63
Phanpy,Marshtomp,36.0,43.56,-7.57,93
Sunflora,Eevee,35.54,43.12,-7.58,62
Trapinch,Chansey,36.44,44.02,-7.59,75
Magnemite,Tentacool,35.46,43.05,-7.59,88
Diglett,Tentacool,32.71,40.3,-7.59,71
Chansey,Marshtomp,34.27,41.87,-7.6,86
Golbat,Hoothoot,39.07,46.69,-7.61,75
Raticate,Pikachu,36.3,43.92,-7.62,75
Geodude,Numel,34.99,42.62,-7.63,68
Magby,Zubat,33.49,41.16,-7.66,81
Bayleef,Marshtomp,33.4,41.07,-7.67,63
Charmeleon,Eevee,37.56,45.23,-7.67,61
Elekid,Oddish,33.38,41.06,-7.68,77
Diglett,Psyduck,33.93,41.61,-7.68,73
Marill,Diglett,34.33,42.02,-7.69,82
Natu,Tentacool,35.63,43.33,-7.69,67
Diglett,Slowpoke,33.4,41.11,-7.7,78
Porygon2,Magikarp,38.11,45.81,-7.7,84
Mareep,Meowth,32.64,40.34,-7.7,64
Slugma,Tentacool,34.15,41.84,-7.7,73
Geodude,Wingull,33.99,41.7,-7.71,75
Slugma,Oddish,34.91,42.62,-7.71,63
Numel,Wingull,33.05,40.77,-7.72,69
Cubone,Eevee,35.1,42.82,-7.72,63
Eevee,Sunkern,32.02,39.73,-7.72,68
Magby,Meowth,33.13,40.86,-7.73,73
Geodude,Marshtomp,34.11,41.84,-7.73,70
Phanpy,Bayleef,36.77,44.5,-7.73,85
Golbat,Wingull,37.77,45.52,-7.74,67
Swampert,Voltorb,38.9,46.64,-7.74,61
Hoothoot,Bayleef,34.36,42.1,-7.74,84
Croconaw,Larvitar,36.3,44.06,-7.76,80
Swampert,Magikarp,35.48,43.24,-7.76,74
Magnemite,Cacnea,36.46,44.23,-7.77,73
Slugma,Larvitar,35.89,43.67,-7.78,81
Cubone,Tentacool,34.22,42.01,-7.78,95
Plusle,Tentacool,36.11,43.9,-7.79,77
Mareep,Zubat,32.84,40.63,-7.79,72
Pidgey,Bayleef,34.45,42.25,-7.8,79
Spearow,Magikarp,34.72,42.53,-7.81,78
Exeggcute,Eevee,34.36,42.17,-7.81,70
Numel,Eevee,33.14,40.95,-7.82,87
Exeggcute,Wingull,34.16,41.98,-7.83,75
Smeargle,Bayleef,35.89,43.72,-7.83,74
Chansey,Numel,34.81,42.65,-7.84,62
Electrode,Vulpix,39.72,47.55,-7.84,71
Magby,Mareep,33.79,41.64,-7.85,82
Croconaw,Vulpix,34.39,42.24,-7.85,59
Chansey,Geodude,35.72,43.58,-7.86,77
Numel,Magikarp,31.22,39.08,-7.86,75
Combusken,Mareep,34.25,42.11,-7.86,85
Voltorb,Eevee,33.88,41.75,-7.87,67
Gloom,Magikarp,36.22,44.09,-7.87,77
Marill,Eevee,33.25,41.12,-7.88,73
Chansey,Zubat,34.0,41.88,-7.88,64
Phanpy,Vulpix,34.93,42.8,-7.88,75
Trapinch,Slowpoke,34.44,42.33,-7.89,75
Psyduck,Cacnea,33.19,41.09,-7.9,73
Cacnea,Oddish,32.64,40.55,-7.91,66
Larvitar,Diglett,34.21,42.12,-7.91,84
Marill,Oddish,33.18,41.09,-7.91,77
Oddish,Vulpix,31.47,39.38,-7.91,76
Vigoroth,Pikachu,35.76,43.68,-7.92,64
Voltorb,Pidgey,34.96,42.89,-7.93,79
Trapinch,Sunkern,33.9,41.84,-7.94,80
Combusken,Sunkern,33.22,41.17,-7.95,78
Voltorb,Cacnea,34.17,42.12,-7.95,84
Eevee,Meowth,31.94,39.89,-7.95,79
Diglett,Vulpix,32.35,40.3,-7.95,77
Larvitar,Vulpix,32.47,40.43,-7.96,74
Vigoroth,Diglett,35.25,43.21,-7.96,62
Pidgey,Hoothoot,34.37,42.34,-7.97,80
Cubone,Magikarp,32.97,40.95,-7.98,69
Combusken,Pidgey,34.8,42.79,-7.99,77
Combusken,Vulpix,32.85,40.85,-8.0,85
Eevee,Oddish,32.17,40.18,-8.01,81
Slugma,Slowpoke,34.63,42.66,-8.02,70
Onix,Marshtomp,33.81,41.84,-8.03,73
Wartortle,Wingull,34.96,43.0,-8.03,91
Natu,Voltorb,37.61,45.67,-8.06,70
Bayleef,Cacnea,33.42,41.48,-8.07,72
Whismur,Oddish,34.83,42.91,-8.08,75
Mareep,Cacnea,32.95,41.04,-8.09,68
Smeargle,Magikarp,32.87,40.96,-8.09,65
Larvitar,Psyduck,33.65,41.73,-8.09,65
Exeggcute,Cacnea,34.44,42.54,-8.1,67
Raticate,Magikarp,32.59,40.69,-8.11,67
Ivysaur,Pupitar,40.97,49.09,-8.12,59
Combusken,Elekid,34.41,42.54,-8.13,79
Trapinch,Vulpix,33.39,41.52,-8.14,86
Geodude,Mareep,34.17,42.33,-8.16,74
Combusken,Marshtomp,33.43,41.61,-8.18,74
Marill,Marshtomp,32.89,41.08,-8.19,63
Geodude,Pidgey,34.83,43.02,-8.19,80
Charmeleon,Zubat,37.0,45.2,-8.2,58
Slugma,Numel,35.19,43.39,-8.2,80
Sunflora,Oddish,34.88,43.09,-8.21,66
Sandshrew,Oddish,34.42,42.64,-8.21,67
Larvitar,Meowth,32.69,40.91,-8.22,67
Growlithe,Marshtomp,37.16,45.39,-8.23,66
Combusken,Magikarp,31.54,39.78,-8.24,91
Magnemite,Larvitar,36.64,44.88,-8.24,75
Exeggcute,Magby,34.88,43.14,-8.26,58
Onix,Psyduck,34.12,42.38,-8.26,66
Pikachu,Tentacool,32.48,40.77,-8.28,68
Raticate,Elekid,35.17,43.45,-8.28,72
